Log_Post_Quantidade_Somado,Turno_TempoUsoTarde_Somado,Turno_TempoUsoTotal_Somado,Evadido
-0.3524803527954771,-0.36390660036176303,-0.6712842346148906,0
-0.2015179429743438,3.0862474567415807,1.2966570990084698,0
-0.598116219359551,-0.6563339200351666,-0.9048825717929915,1
-0.6055948407847617,-0.7726718130898083,-1.1031002134233046,1
0.3741521877291115,-0.3957693696248058,0.19486249644388404,0
-0.43491023943897195,-0.5605050035787666,-0.7108705588132148,1
-0.6028604685215,-0.7157310918299962,-1.0390409709938766,1
0.09244997527834893,0.8336106499299123,0.5680509022048229,0
-0.3137202253840758,-0.7418796846165169,-0.4606586201205215,1
-0.5933183273184822,-0.635417935764871,-0.7463371424100418,1
-0.5592860893116757,-0.7669282123450247,-0.8479480393404053,1
-0.605989153859574,-0.8288265434823139,-1.0843329420153105,1
-0.3993904476950662,0.06763418238439993,0.18641158375782513,0
2.705688476797626,-0.12570419310337105,1.0283292211930006,0
-0.5313371501696283,-0.011385722646537637,-0.2945414207974477,1
-0.5530392809889081,-0.7492848925440262,-0.635922224765651,1
-0.424476928329541,-0.31710087352208327,-0.48171435005031754,0
-0.47837633148735903,-0.6792786112013081,-0.798825310230487,1
-0.44217568402262303,-0.6368569053834577,-0.9248577764246204,1
0.13065899544770845,-0.3847926217015719,-0.13970120321917728,1
-0.3544669291968404,0.761419083674352,-0.009640350198534542,0
0.06790630197085865,0.010237831260010172,0.17546332202670792,1
4.2385635862198425,1.3060453106555396,1.9411407683606012,0
-0.5536445428254767,-0.831647258326828,-0.6093543555612912,1
-0.5930291145422488,-0.7840527510275697,-0.6492224277107884,1
-0.4279594949784391,0.1527033375825202,0.5095916723236634,1
-0.2685544365424999,-0.4367003720397814,-0.4210937171440817,1
-0.6069739282039004,-0.8285532885868457,-1.1195419063948862,1
0.3955413946273573,-0.03397806899550576,0.74479985279738,1
-0.5927021810284925,-0.37522370563391516,-0.8763936091950447,1
1.8410902761476315,0.5729390994337816,0.4210459683433492,1
-0.3112409482244861,-0.7801727505462214,-0.3500501214212709,0
-0.21256115425988784,-0.8209563047937785,-0.9831277966663086,1
-0.6000654944874557,-0.6398610969351679,-0.9838818925760147,1
-0.19770905822168555,0.5310689295719794,0.14540466810972197,0
-0.6019048727296586,-0.6845629655886588,-1.0232361958709757,1
-0.5738713911397488,-0.10960590789209249,-0.36133619014122575,1
-0.32120885022044515,-0.6812411032461454,-0.7626086301285672,0
0.6449340731611246,1.5809716686813042,1.7292689551441982,1
3.2279625715600218,-0.41852001044350834,0.33224934591779876,1
-0.24519104928061436,-0.05220484759237192,0.18584508669081493,1
4.380823475357306,3.138083685362111,3.1548507180857017,1
0.37665956893524954,-0.1653802387787108,0.1495273389429805,1
-0.38937511122300383,-0.5674645263050213,-0.47583239462611804,0
-0.4283698725382103,0.832866993579112,0.0976854135940012,1
0.19102850078324515,-0.11052879423808266,0.45904146681731395,1
-0.6021093148880349,-0.7221113538712229,-1.0085796057642222,1
1.1477686531663696,-0.2524222663832255,1.2412022285554656,0
-0.36182117851372236,-0.7748274649661195,-0.7637068566715466,1
-0.38851910937443906,-0.5339722690811608,-0.4649298747632822,1
-0.3786377698050937,0.12194952821170077,-0.49638079180606687,0
-0.30023386003074937,-0.08121696960697747,-0.366571452111249,1
-0.5983358169778584,-0.5502035917279816,-0.974691674275154,1
-0.4007496202770676,-0.7618069597386603,-0.7671451643654033,1
-0.5165493698347916,-0.5259508854004603,-0.8573347830867298,1
0.15445798472236155,-0.7744027015762678,-0.4547637328268801,1
0.19233943868765935,-0.16235448687108167,1.9256512300959914,0
1.087050626480242,0.4836473408946472,1.4295736850325476,0
0.536456610287549,1.1262121567247323,0.9134151318583383,0
0.17030850578441092,-0.37332588021709123,-0.12490277024302204,1
0.9928785184769295,1.3573164731860254,0.3468973001759941,0
-0.30263709642802084,-0.5738660994899204,-0.16433710088335585,1
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
-0.5038457481588478,-0.5211510857512484,-0.4080006954863371,1
-0.5952284604134641,-0.4841803833046412,-0.9026627598237963,1
0.6899961209105905,0.7926950716056734,1.0141770389550746,0
-0.179740609927885,0.04059558657633409,-0.3182573747117067,0
0.878936213266261,1.9359054062057313,1.512296886586545,0
0.7513361620969884,-0.3516713969506807,-0.303239029076754,1
-0.5773335254743109,-0.19792150560729488,-0.43297055297803716,1
0.6012779375636996,1.5503009731472235,2.972766403758345,0
1.69018053007365,1.1797928075583421,1.6438971645082299,0
3.117506267261346,1.670261476374174,2.1292584270788915,0
-0.35189160871148667,0.7622833252864539,0.0815136989715557,0
-0.4242356780960465,-0.7377135877772669,-0.2274376666931262,1
0.23845925211629249,2.8245021576684226,1.8224162025700963,0
-0.07455104965120057,0.033667075346134986,0.6502592763852921,0
-0.31222933297882366,-0.6456970272763365,-0.4637785647531186,1
-0.4336924176331569,0.5884753226124986,0.051004600504319236,1
-0.5853972910185359,-0.319838272254944,-0.648755446966667,1
-0.40562488642480765,-0.36754419135315786,0.21871856706070086,1
-0.4788780246610205,0.32463843150001526,-0.013414787059179057,1
0.16119938996961958,-0.4803124233908284,-0.3866140992605851,1
-0.5092532278182587,-0.3586088600148586,-0.6954045864057259,0
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
-0.3680093938686755,-0.06285338242845989,-0.01015566216936925,0
-0.3551193232260602,-0.719561763650296,-0.5574615152728954,1
-0.020387945563865917,1.021201810386087,2.001148374689744,0
-0.6002029862355116,-0.665945584175747,-0.9735388017529734,1
-0.6023284139253924,-0.7194670006897841,-1.017922246354079,1
-0.32391494331476806,-0.553830204775273,0.45633345591733765,0
1.7229609302701654,-0.7374574729211353,-0.23853166885564125,1
-0.43652394164469377,-0.42700401524857595,-0.8462854648262405,1
-0.38188284014656465,1.3582868045697232,0.05562710488207026,1
-0.44152145553312216,-0.7748281815781648,-0.8209805332117803,1
-0.39642365379773126,-0.5811535756343549,-0.7187027201870474,0
-0.4812120590200577,-0.6678704618189544,-0.9064161786231906,1
-0.6050838867923392,-0.8290777367219155,-1.0519666277343696,1
-0.3970100369694442,0.698222917974108,-0.09720909591143066,0
-0.26873427377234593,-0.290822994896791,-0.5127049316935657,1
-0.3558119982523078,-0.7906387696347165,0.8490823283094164,0
-0.4643014544299529,-0.3466039551988076,-0.49220634049093126,1
-0.3797964070976273,-0.3575530405187926,-0.25752883467169474,0
-0.39307897932030317,-0.5769145396348045,-0.6021377019370039,0
-0.47540055700952494,-0.8299506716374138,-0.6049025023025014,1
0.7274661626103078,-0.11346679737537116,0.09773584291448635,1
-0.4095559664217495,-0.09546690566882964,-0.08012055181918541,0
-0.59706154787757,-0.5805551504210751,-0.9116097488552306,1
-0.17924121883446448,4.145418741444054,2.8605045882086824,0
-0.5046487737075566,-0.18894110507765371,-0.6306334418255617,1
-0.5069475304720273,-0.6326751616639561,-0.45325303365706393,1
0.4415873905495964,3.1097005768169637,1.9370131363109313,1
-0.5433837107997429,-0.7027329910856936,-0.3194605332630589,1
9.810114711065399,6.353556629509161,5.5155046821931775,0
-0.5234406161645979,-0.8283243825824388,-0.925979014995374,1
-0.07040671314461425,-0.3484798035345037,-0.36869634492876124,1
-0.2762190239914861,0.9065020321093775,-0.0888045201129331,0
1.4776789053260428,4.809263583984149,1.6883894258674919,0
0.1149325744093957,3.069888065701912,2.8413281210685546,1
-0.5642204055431571,-0.8287126710500017,-0.9874766897340117,1
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
-0.22230295687561183,-0.18937823972502082,-0.3090919115540497,1
-0.570745209120078,0.4299207807829715,-0.5652223444549538,1
-0.42217750826157535,-0.45997811738076017,-0.31641698579845956,0
-0.594342287678159,-0.3467800681690799,-0.9513816861664722,1
-0.5998260599762028,-0.6623183680761368,-0.9622422718032544,1
-0.5094574597373603,-0.7891451306327276,-0.4511865748789475,1
-0.1849652103829746,1.0316792611044308,1.6962344411792993,0
-0.603856406023207,-0.8294183377247654,-1.0080800998958053,1
-0.601758450145323,-0.6722599305804873,-1.025211340074394,1
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
-0.6051567800361731,-0.7859982162429804,-1.0797248024238655,1
-0.2727915157063602,-0.5509235767020375,-0.5051760610012879,0
-0.4103502032879497,0.5572453152820611,-0.4896537809658595,0
-0.6053893621201117,-0.8289929735177972,-1.0628883886396485,1
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
0.12138820972025555,1.683100641271787,2.491469894786561,0
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
-0.44776311433832966,0.14183590830722528,-0.18889595215960803,1
-0.3861051553493668,-0.4753637974797963,-0.4132488920192855,1
-0.4373943289957558,-0.5866560124508358,-0.7840069592632355,1
-0.5010610813085268,-0.5003941272484439,-0.3210155753839304,1
-0.5015924363605171,0.07933141135327754,-0.6785591865149737,1
0.9650059457756206,3.6097850798847406,2.2081925340123263,0
-0.34457195421688863,1.3335806928863907,1.397999607614107,0
0.10340307459701427,0.3932324902482428,1.215121164865492,0
1.2379145408716656,-0.23091972810545647,1.6576884960445548,0
-0.13668053572334754,0.7552011120105699,0.7968857158144763,0
0.12668983249289098,-0.4901912468975582,-0.219402729476945,0
-0.5596787637315027,-0.692183143418494,-0.9055842554483837,1
0.2339957302656676,1.6385302685780145,0.9666302095048046,0
-0.350864347096973,-0.43985230477341364,-0.5694068088130932,0
-0.36584521591467306,2.0854140957854876,0.201693161997601,0
0.03269465356429193,-0.18173052121364658,0.42404939437365097,1
-0.6046389250135287,-0.8292012045854487,-1.0360577613928899,1
-0.401842131526604,-0.3200803577363106,0.32562674186308266,1
-0.6041050521953487,-0.7862900493749675,-1.042122027434914,1
-0.3779932139369507,-0.48593949345347126,-0.11835723537548039,1
-0.5105116395866848,-0.6830702846540622,-0.5506670932149293,1
-0.5627760021273857,-0.7783034966670247,-0.9655138124427125,1
0.7499187131742238,0.8185650935669863,0.35242730096528746,1
1.0827785704119677,-0.665998650104068,1.9490625198855813,0
-0.05415582198565914,-0.3706434066084017,0.22263948626457858,0
0.05805785757600346,1.809248637800985,1.5534565404818037,0
-0.606591735328057,-0.8286593393536422,-1.1058772374996966,1
1.8459408077511381,-0.25270524437942854,1.0759617244618875,0
-0.4225160132561413,-0.43663217030955415,-0.342101746449263,0
1.2394984060314787,0.9493266252136113,1.0246491595030363,1
-0.19624379509611695,0.2978550987816472,0.33378117847029654,1
-0.33062797372534025,-0.28930578116432787,0.06289305911399887,1
-0.39054341999934883,-0.35342271469701403,-0.642441078203942,1
0.744860592308186,0.4063123342993905,0.413209488654497,1
-0.02761218471214618,-0.07708994958323022,-0.3937903046884646,1
-0.24096768310617822,1.698628087214072,0.7031343360986623,0
-0.5651366801455521,0.14862264725274443,-0.20129459519402026,1
-0.5992630797772187,-0.5806619248983562,-0.9899026504746445,1
-0.5917363092938885,-0.5619384588184991,-0.7329523233775915,1
-0.4334558056123793,-0.528039984965848,-0.6780690616107381,1
0.6750250845137027,-0.5842715497925154,-0.10401978096420873,1
-0.3423570279486883,-0.20366442396868667,-0.40458387095905873,1
-0.36174569671119955,-0.6532776693399456,-0.8320206059590963,1
-0.5786527203220735,-0.1262205586112543,-0.5218046419635348,1
0.6225810831926839,0.008841822688845258,0.4623388484150273,1
-0.5189505172198532,-0.6820204461925491,-0.8516305295775475,1
-0.32600979124328033,0.5701680556392469,-0.2747799743658569,0
-0.5895818291880579,-0.7192721137870736,-0.5643692063221014,1
0.19815780578287098,3.3738483241541957,1.4568298671368978,0
-0.16375963428762658,-0.7738498194979563,-0.663415960428327,0
-0.319858470372659,-0.09235544426187758,0.33114957905966286,0
-0.3547996676178292,-0.348909939539214,-0.7625914676216745,0
0.9606820502647543,0.18499037203847943,-0.11423057300172573,1
-0.5816633781710314,-0.38589389135926566,-0.4772761026635833,1
1.3488438866540782,-0.22564978414424142,0.04400751271959169,0
-0.5362244232794783,-0.33756730053313433,-0.2779548531470548,1
-0.3927285225042643,-0.6311229638534533,-0.5580000250455511,0
-0.442672999125271,-0.5956690501758265,-0.966616686948825,1
-0.4236050213221445,-0.2973920037636012,-0.4621945282960488,1
-0.4973473469366044,-0.48204793083247344,-0.19955559553057675,1
-0.4833017772752143,0.10195760384251992,-0.04078829305305507,1
-0.5253013654214411,-0.827808062425846,-0.9925070015142884,1
-0.24262212412422163,0.7785572965548085,-0.20799236607760493,0
-0.18308030747516513,-0.576235054242171,-0.07681535502793937,0
1.0625425300914206,1.1712809676774363,1.5453152839678856,1
-0.5187305190023485,-0.7865720448748352,-0.7827293442775555,1
0.5266031814906688,1.5878148271949364,0.2930857556307739,0
-0.36366498495034016,-0.7565180045439639,-0.8400252402142496,1
-0.5161328048926676,-0.3541163593463651,-0.9428815115741556,1
0.37863349624988085,-0.23912876349071885,0.2628602153154506,1
-0.6021606110678829,-0.7868295923272091,-0.9726017776542791,1
-0.5148064048453627,-0.8307202010002117,-0.6172771884945643,1
-0.607039486835888,-0.8285350973969208,-1.1218858459499002,1
-0.6071078351968965,-0.8285161321138076,-1.1243295276136385,1
0.014949467898290079,-0.37760643372081804,-0.09310797341805842,0
-0.05956366502054225,-0.15355930753746805,-0.0966365944105701,0
-0.37295288803406207,0.9216277087459588,0.6285186332991296,1
-0.43594588891582414,-0.8291946889054107,-0.5907823292077684,1
-0.20226044014004618,-0.7807552498355179,-0.6399949400655747,0
0.3742561222987037,-0.2650414863263491,0.12220026875084877,1
1.9254397688438198,2.3817067902400755,2.3666038820839064,1
-0.4785707700449855,-0.6998931196073915,-0.7937041774009914,1
-0.5301548379729165,-0.1697413995720702,-0.15996198610476395,1
-0.36038132287736313,-0.47596490180732165,-0.8870336079540839,1
-0.3361871813750299,0.6410914474619794,0.711245063655592,1
3.147033703327542,2.1065836580153303,2.9253101982565792,0
-0.5967407857465042,-0.4994056205661461,-0.9475948706219285,1
0.575322776350033,-0.26770262950369195,1.721251461840696,0
1.6133187219026532,1.283638558066825,1.62698885202937,1
0.50497123248196,0.9530171150587248,1.283657876038723,0
-0.15897589013093577,-0.725228430283421,-0.5215574839760475,1
0.2104251757541022,-0.2565713385763269,1.234700427202094,1
-0.07507127587294829,0.46583967819865235,0.37930107226261156,1
-0.48003152842184826,-0.052671503724188065,0.16592663492784654,1
-0.48440187037862376,-0.22828899022437157,0.11296321975437318,1
-0.35961565720810995,-0.8269670742888263,-0.6547535625336494,1
